sample_id,R_score,I_score,A_score,S_score,E_score,C_score,R_norm,I_norm,A_norm,S_norm,E_norm,C_norm,r_CNTT,r_ATTT,r_MKT,r_TMDT,r_TTDPT,r_KETOAN,r_best,r_second,confidence,fit_quality,assigned_major,age,gender,education
26273,14.0,28.0,9.0,12.0,5.0,24.0,0.4375,0.875,0.28125,0.375,0.15625,0.75,0.9560948,0.86380684,-0.22714223,-0.11798551,-0.2738832,0.5085498,0.9560948,0.86380684,0.09228795,Best Fit,CNTT,31,1,3
6354,1.0,3.0,19.0,3.0,8.0,0.0,0.03125,0.09375,0.59375,0.09375,0.25,0.0,-0.5039656,-0.7069447,0.033006843,-0.2412004,0.8215135,-0.46481478,0.8215135,0.033006843,0.7885066,Best Fit,TTDPT,16,2,1
12125,0.0,27.0,6.0,11.0,24.0,20.0,0.0,0.84375,0.1875,0.34375,0.75,0.625,0.415912,0.5442521,0.7151566,0.42551142,-0.5083325,0.70112544,0.7151566,0.70112544,0.014031178,Great Fit,MKT,21,2,2
26049,9.0,31.0,18.0,17.0,10.0,18.0,0.28125,0.96875,0.5625,0.53125,0.3125,0.5625,0.63442606,0.423552,-0.15440522,-0.41673386,-0.038645495,0.2128493,0.63442606,0.423552,0.21087407,Great Fit,CNTT,19,2,2
25548,3.0,3.0,0.0,0.0,2.0,3.0,0.09375,0.09375,0.0,0.0,0.0625,0.09375,0.754741,0.8551123,0.099959396,0.33592674,-0.4004852,0.51296276,0.8551123,0.754741,0.10037131,Best Fit,ATTT,19,2,2
19384,13.0,17.0,4.0,2.0,5.0,9.0,0.40625,0.53125,0.125,0.0625,0.15625,0.28125,0.8260853,0.721681,-0.31209606,-0.22330752,-0.18616751,0.15275931,0.8260853,0.721681,0.10440434,Best Fit,CNTT,16,1,1
21050,7.0,27.0,13.0,12.0,7.0,14.0,0.21875,0.84375,0.40625,0.375,0.21875,0.4375,0.7011335,0.4984635,-0.16259521,-0.40546298,-0.08349743,0.22631903,0.7011335,0.4984635,0.20266995,Great Fit,CNTT,19,2,2
7195,0.0,7.0,2.0,13.0,8.0,10.0,0.0,0.21875,0.0625,0.40625,0.25,0.3125,-0.00911787,0.20360565,0.5036825,0.36811042,-0.6693516,0.56035364,0.56035364,0.5036825,0.05667112,Good Fit,KETOAN,30,2,2
10515,18.0,3.0,1.0,16.0,0.0,20.0,0.5625,0.09375,0.03125,0.5,0.0,0.625,0.2365746,0.35644197,-0.34550622,0.14774543,-0.33631453,0.23949984,0.35644197,0.23949984,0.11694214,Good Fit,ATTT,38,1,3
10331,1.0,10.0,0.0,13.0,0.0,8.0,0.03125,0.3125,0.0,0.40625,0.0,0.25,0.3495976,0.37310863,-0.11792355,-0.17759135,-0.58513856,0.31870133,0.37310863,0.3495976,0.02351102,Good Fit,ATTT,16,2,1
2055,15.0,24.0,10.0,20.0,11.0,24.0,0.46875,0.75,0.3125,0.625,0.34375,0.75,0.7632314,0.79157376,-0.09865095,0.010911876,-0.57219803,0.5889309,0.79157376,0.7632314,0.028342368,Best Fit,ATTT,48,1,3
26823,10.0,15.0,5.0,9.0,11.0,24.0,0.3125,0.46875,0.15625,0.28125,0.34375,0.75,0.7655485,0.9242912,0.34299046,0.59712666,-0.46540686,0.93374985,0.93374985,0.9242912,0.009458673,Best Fit,KETOAN,55,2,2
22818,1.0,10.0,0.0,13.0,8.0,14.0,0.03125,0.3125,0.0,0.40625,0.25,0.4375,0.31610265,0.5294975,0.45702827,0.42642948,-0.75673574,0.74420667,0.74420667,0.5294975,0.21470915,Best Fit,KETOAN,16,2,1
10184,4.0,1.0,29.0,15.0,16.0,15.0,0.125,0.03125,0.90625,0.46875,0.5,0.46875,-0.5722215,-0.6213197,0.23480156,0.16332059,0.6469332,-0.10979417,0.6469332,0.23480156,0.41213164,Great Fit,TTDPT,17,2,1
15229,8.0,11.0,6.0,7.0,2.0,9.0,0.25,0.34375,0.1875,0.21875,0.0625,0.28125,0.8238876,0.6389975,-0.5915467,-0.43619353,-0.09732971,0.17161901,0.8238876,0.6389975,0.18489008,Best Fit,CNTT,52,1,3
12269,3.0,0.0,4.0,7.0,12.0,12.0,0.09375,0.0,0.125,0.21875,0.375,0.375,-0.26330635,0.06153008,0.7914689,0.92599595,-0.2819065,0.6203879,0.92599595,0.7914689,0.13452707,Best Fit,TMDT,22,2,3
24839,0.0,2.0,14.0,3.0,0.0,3.0,0.0,0.0625,0.4375,0.09375,0.0,0.09375,-0.21531714,-0.49518946,-0.2530078,-0.36074647,0.88928443,-0.32925805,0.88928443,-0.21531714,1.1046016,Best Fit,TTDPT,29,2,3
8565,13.0,19.0,5.0,18.0,9.0,26.0,0.40625,0.59375,0.15625,0.5625,0.28125,0.8125,0.69147575,0.81372786,0.041227672,0.27517805,-0.6180892,0.727515,0.81372786,0.727515,0.086212836,Best Fit,ATTT,31,2,2
10818,21.0,20.0,14.0,21.0,19.0,23.0,0.65625,0.625,0.4375,0.65625,0.59375,0.71875,0.45845115,0.7041647,0.09875119,0.39932936,-0.8209802,0.5881366,0.7041647,0.5881366,0.11602809,Great Fit,ATTT,29,1,4
21421,0.0,0.0,0.0,20.0,16.0,19.0,0.0,0.0,0.0,0.625,0.5,0.59375,-0.23693293,0.08185264,0.6270175,0.684929,-0.575916,0.5778961,0.684929,0.6270175,0.057911497,Great Fit,TMDT,26,2,4
25603,2.0,5.0,18.0,9.0,8.0,0.0,0.0625,0.15625,0.5625,0.28125,0.25,0.0,-0.6297856,-0.83140796,-0.061543327,-0.40841717,0.6764535,-0.58713996,0.6764535,-0.061543327,0.7379968,Great Fit,TTDPT,13,2,1
18341,3.0,1.0,16.0,3.0,4.0,0.0,0.09375,0.03125,0.5,0.09375,0.125,0.0,-0.51504207,-0.7537103,-0.20296077,-0.35968667,0.9100517,-0.591541,0.9100517,-0.20296077,1.1130124,Best Fit,TTDPT,16,1,1
259,1.0,8.0,18.0,8.0,4.0,3.0,0.03125,0.25,0.5625,0.25,0.125,0.09375,-0.2765811,-0.56729853,-0.20701893,-0.5146938,0.73721164,-0.42668435,0.73721164,-0.20701893,0.94423056,Best Fit,TTDPT,30,2,3
12533,15.0,18.0,6.0,15.0,17.0,19.0,0.46875,0.5625,0.1875,0.46875,0.53125,0.59375,0.5209681,0.78372484,0.39662263,0.49930882,-0.895738,0.70209104,0.78372484,0.70209104,0.0816338,Best Fit,ATTT,20,1,2
9818,6.0,4.0,9.0,13.0,14.0,13.0,0.1875,0.125,0.28125,0.40625,0.4375,0.40625,-0.5035212,-0.21828648,0.6928674,0.7244392,-0.23154533,0.4075152,0.7244392,0.6928674,0.03157183,Great Fit,TMDT,15,2,2
20134,0.0,6.0,0.0,10.0,10.0,4.0,0.0,0.1875,0.0,0.3125,0.3125,0.125,-0.25993964,-0.009053689,0.6363538,0.32510203,-0.7533805,0.30708534,0.6363538,0.32510203,0.31125173,Great Fit,MKT,16,2,1
28393,0.0,7.0,0.0,2.0,9.0,6.0,0.0,0.21875,0.0,0.0625,0.28125,0.1875,0.30876434,0.52559716,0.83685935,0.6212793,-0.57754314,0.720597,0.83685935,0.720597,0.116262324,Best Fit,MKT,15,2,1
19515,17.0,12.0,11.0,17.0,14.0,25.0,0.53125,0.375,0.34375,0.53125,0.4375,0.78125,0.33978406,0.561276,0.15633447,0.6159068,-0.38809127,0.6884222,0.6884222,0.6159068,0.07251547,Great Fit,KETOAN,26,1,3
5535,8.0,24.0,19.0,23.0,29.0,25.0,0.25,0.75,0.59375,0.71875,0.90625,0.78125,0.006260334,0.1693883,0.8440277,0.5192056,-0.36257845,0.6238306,0.8440277,0.6238306,0.22019713,Best Fit,MKT,18,2,2
55,4.0,11.0,9.0,18.0,8.0,25.0,0.125,0.34375,0.28125,0.5625,0.25,0.78125,0.32855657,0.44566458,0.26634395,0.41642645,-0.30982208,0.73694146,0.73694146,0.44566458,0.29127684,Best Fit,KETOAN,35,2,3
17227,17.0,32.0,21.0,30.0,27.0,28.0,0.53125,1.0,0.65625,0.9375,0.84375,0.875,0.29484475,0.38970938,0.45769668,0.15483993,-0.6100585,0.5543018,0.5543018,0.45769668,0.09660511,Good Fit,KETOAN,19,2,2
16935,5.0,25.0,0.0,13.0,1.0,9.0,0.15625,0.78125,0.0,0.40625,0.03125,0.28125,0.6482009,0.57016337,-0.21476671,-0.37158626,-0.51589864,0.22675726,0.6482009,0.57016337,0.07803758,Great Fit,CNTT,18,2,2
5883,21.0,27.0,16.0,18.0,13.0,17.0,0.65625,0.84375,0.5,0.5625,0.40625,0.53125,0.68635976,0.48967582,-0.5807481,-0.62528056,-0.19829021,-0.10154691,0.68635976,0.48967582,0.19668393,Great Fit,CNTT,26,1,2
6922,23.0,6.0,2.0,18.0,26.0,30.0,0.71875,0.1875,0.0625,0.5625,0.8125,0.9375,0.005615071,0.3637682,0.45817593,0.8083071,-0.58172107,0.5579262,0.8083071,0.5579262,0.2503809,Best Fit,TMDT,34,1,3
23442,22.0,25.0,30.0,24.0,17.0,19.0,0.6875,0.78125,0.9375,0.75,0.53125,0.59375,-0.07468314,-0.4454299,-0.67355657,-0.845148,0.69745946,-0.6284028,0.69745946,-0.07468314,0.7721426,Great Fit,TTDPT,36,2,4
21494,19.0,17.0,24.0,14.0,14.0,12.0,0.59375,0.53125,0.75,0.4375,0.4375,0.375,-0.19965233,-0.5339638,-0.5882068,-0.677378,0.8729852,-0.75758886,0.8729852,-0.19965233,1.0726376,Best Fit,TTDPT,14,1,1
14870,13.0,23.0,17.0,23.0,20.0,28.0,0.40625,0.71875,0.53125,0.71875,0.625,0.875,0.44399044,0.5749947,0.48356792,0.45260763,-0.46352777,0.8443011,0.8443011,0.5749947,0.2693064,Best Fit,KETOAN,39,2,3
16750,4.0,12.0,25.0,8.0,8.0,3.0,0.125,0.375,0.78125,0.25,0.25,0.09375,-0.27370146,-0.575806,-0.19057888,-0.51355493,0.80480194,-0.49716544,0.80480194,-0.19057888,0.9953808,Best Fit,TTDPT,13,2,1
9539,21.0,10.0,19.0,26.0,29.0,23.0,0.65625,0.3125,0.59375,0.8125,0.90625,0.71875,-0.69413286,-0.3865643,0.5185446,0.6336224,-0.2327231,0.10765843,0.6336224,0.5185446,0.11507783,Great Fit,TMDT,17,2,2
4550,29.0,30.0,18.0,26.0,25.0,31.0,0.90625,0.9375,0.5625,0.8125,0.78125,0.96875,0.7041981,0.8682155,0.021379912,0.2681947,-0.751325,0.5794969,0.8682155,0.7041981,0.16401738,Best Fit,ATTT,45,2,2
9265,3.0,6.0,0.0,15.0,17.0,13.0,0.09375,0.1875,0.0,0.46875,0.53125,0.40625,-0.19574122,0.15715498,0.75573975,0.68869394,-0.768742,0.5730972,0.75573975,0.68869394,0.06704584,Best Fit,MKT,19,2,2
20366,19.0,16.0,14.0,11.0,17.0,29.0,0.59375,0.5,0.4375,0.34375,0.53125,0.90625,0.6244096,0.76147634,0.26774612,0.6808152,-0.112981364,0.7850167,0.7850167,0.76147634,0.023540422,Best Fit,KETOAN,18,1,2
9485,4.0,17.0,15.0,14.0,20.0,10.0,0.125,0.53125,0.46875,0.4375,0.625,0.3125,-0.23709969,-0.2107085,0.6483115,0.11779827,-0.08699479,0.12922962,0.6483115,0.12922962,0.51908183,Great Fit,MKT,15,2,1
24438,15.0,18.0,7.0,24.0,10.0,19.0,0.46875,0.5625,0.21875,0.75,0.3125,0.59375,0.30593413,0.4129087,-0.18688253,-0.06997259,-0.71970993,0.29537675,0.4129087,0.30593413,0.10697456,Good Fit,ATTT,27,2,4
26208,28.0,18.0,9.0,7.0,5.0,19.0,0.875,0.5625,0.28125,0.21875,0.15625,0.59375,0.65191466,0.5790772,-0.571345,-0.1604212,-0.029662617,0.03888208,0.65191466,0.5790772,0.07283748,Great Fit,CNTT,23,2,3
28421,14.0,5.0,0.0,0.0,0.0,18.0,0.4375,0.15625,0.0,0.0,0.0,0.5625,0.67169064,0.7392335,-0.18742046,0.32986248,-0.1414636,0.49487668,0.7392335,0.67169064,0.06754286,Best Fit,ATTT,15,2,1
7880,14.0,14.0,19.0,15.0,9.0,10.0,0.4375,0.4375,0.59375,0.46875,0.28125,0.3125,-0.21991508,-0.5675804,-0.7477274,-0.8609924,0.69984215,-0.75366575,0.69984215,-0.21991508,0.91975725,Great Fit,TTDPT,36,1,4
26554,4.0,9.0,2.0,18.0,13.0,16.0,0.125,0.28125,0.0625,0.5625,0.40625,0.5,0.00049173034,0.2879965,0.53663814,0.52532864,-0.77515066,0.6282019,0.6282019,0.53663814,0.091563754,Great Fit,KETOAN,40,2,4
25585,19.0,22.0,1.0,10.0,7.0,19.0,0.59375,0.6875,0.03125,0.3125,0.21875,0.59375,0.8302036,0.8708631,-0.22620907,0.007640226,-0.5542201,0.4162814,0.8708631,0.8302036,0.040659472,Best Fit,ATTT,19,1,2
9784,18.0,18.0,7.0,13.0,21.0,24.0,0.5625,0.5625,0.21875,0.40625,0.65625,0.75,0.51028836,0.7943395,0.514029,0.7329511,-0.6825863,0.7858338,0.7943395,0.7858338,0.00850574,Best Fit,ATTT,31,1,4
8041,6.0,1.0,1.0,16.0,9.0,21.0,0.1875,0.03125,0.03125,0.5,0.28125,0.65625,0.025065087,0.30638024,0.35720113,0.6506274,-0.5107129,0.64328873,0.6506274,0.64328873,0.007338683,Great Fit,TMDT,25,1,3
15301,13.0,16.0,11.0,3.0,4.0,10.0,0.40625,0.5,0.34375,0.09375,0.125,0.3125,0.7559577,0.49098635,-0.5347834,-0.43613932,0.32358006,-0.049592085,0.7559577,0.49098635,0.26497135,Best Fit,CNTT,36,1,3
28923,20.0,17.0,2.0,12.0,7.0,19.0,0.625,0.53125,0.0625,0.375,0.21875,0.59375,0.7023154,0.7868153,-0.28570262,0.067609906,-0.5613538,0.3758496,0.7868153,0.7023154,0.084499866,Best Fit,ATTT,44,1,2
28390,0.0,4.0,2.0,17.0,24.0,17.0,0.0,0.125,0.0625,0.53125,0.75,0.53125,-0.29304132,0.04649817,0.8657403,0.77634686,-0.57547057,0.5797775,0.8657403,0.77634686,0.08939349,Best Fit,MKT,21,2,2
9801,7.0,24.0,8.0,6.0,5.0,8.0,0.21875,0.75,0.25,0.1875,0.15625,0.25,0.7212966,0.5216233,-0.21530838,-0.4500569,-0.11656763,0.11075828,0.7212966,0.5216233,0.19967328,Great Fit,CNTT,17,1,1
24228,4.0,15.0,19.0,19.0,20.0,22.0,0.125,0.46875,0.59375,0.59375,0.625,0.6875,-0.10216962,-0.009222128,0.683187,0.47428375,-0.020804966,0.5552,0.683187,0.5552,0.12798704,Great Fit,MKT,20,2,3
7167,2.0,0.0,8.0,7.0,15.0,7.0,0.0625,0.0,0.25,0.21875,0.46875,0.21875,-0.6553686,-0.42662394,0.7949502,0.6644421,0.015728407,0.18370624,0.7949502,0.6644421,0.13050807,Best Fit,MKT,17,2,1
9822,3.0,2.0,3.0,12.0,17.0,19.0,0.09375,0.0625,0.09375,0.375,0.53125,0.59375,-0.121158056,0.21940662,0.79299426,0.9057655,-0.4751014,0.7348292,0.9057655,0.79299426,0.112771235,Best Fit,TMDT,18,1,2
5788,31.0,25.0,22.0,30.0,25.0,30.0,0.96875,0.78125,0.6875,0.9375,0.78125,0.9375,0.15911277,0.35477474,-0.23462236,0.19313225,-0.578107,0.20938492,0.35477474,0.20938492,0.14538984,Good Fit,ATTT,13,1,2
10553,25.0,32.0,21.0,10.0,3.0,18.0,0.78125,1.0,0.65625,0.3125,0.09375,0.5625,0.7226358,0.42708996,-0.698456,-0.6109616,0.277786,-0.14646628,0.7226358,0.42708996,0.29554585,Great Fit,CNTT,21,1,3
18306,20.0,22.0,24.0,16.0,13.0,16.0,0.625,0.6875,0.75,0.5,0.40625,0.5,0.27291974,-0.116786845,-0.7356458,-0.7890464,0.7091177,-0.5136204,0.7091177,0.27291974,0.43619797,Great Fit,TTDPT,50,1,4
812,3.0,12.0,12.0,14.0,10.0,18.0,0.09375,0.375,0.375,0.4375,0.3125,0.5625,0.2512768,0.29512396,0.40944004,0.34529892,-0.109533384,0.6792944,0.6792944,0.40944004,0.26985434,Great Fit,KETOAN,42,2,2
28594,5.0,24.0,17.0,17.0,14.0,32.0,0.15625,0.75,0.53125,0.53125,0.4375,1.0,0.61224616,0.6211972,0.34958386,0.34114358,-0.13695987,0.8108955,0.8108955,0.6211972,0.18969834,Best Fit,KETOAN,24,2,2
27782,16.0,25.0,18.0,17.0,11.0,20.0,0.5,0.78125,0.5625,0.53125,0.34375,0.625,0.80361813,0.5665651,-0.42711577,-0.45739976,0.031462178,0.2060194,0.80361813,0.5665651,0.23705304,Best Fit,CNTT,37,1,3
14411,13.0,25.0,31.0,10.0,14.0,6.0,0.40625,0.78125,0.96875,0.3125,0.4375,0.1875,-0.025557537,-0.3594323,-0.28627712,-0.6291516,0.69852126,-0.51782423,0.69852126,-0.025557537,0.7240788,Great Fit,TTDPT,26,1,3
11437,19.0,22.0,16.0,18.0,21.0,17.0,0.59375,0.6875,0.5,0.5625,0.65625,0.53125,0.24195391,0.33290628,0.2728405,-0.0077931653,-0.6051042,0.085595556,0.33290628,0.2728405,0.06006577,Good Fit,ATTT,21,1,2
19017,0.0,18.0,5.0,22.0,12.0,17.0,0.0,0.5625,0.15625,0.6875,0.375,0.53125,0.19530061,0.3160183,0.37539467,0.16524799,-0.63047427,0.5355801,0.5355801,0.37539467,0.16018541,Good Fit,KETOAN,15,2,1
822,0.0,0.0,13.0,7.0,16.0,12.0,0.0,0.0,0.40625,0.21875,0.5,0.375,-0.46199077,-0.31413203,0.74142617,0.65916944,0.24046862,0.32174546,0.74142617,0.65916944,0.082256734,Best Fit,MKT,18,2,2
12543,1.0,5.0,0.0,3.0,2.0,7.0,0.03125,0.15625,0.0,0.09375,0.0625,0.21875,0.7475341,0.8719712,0.30259985,0.41693518,-0.5662827,0.88533294,0.88533294,0.8719712,0.013361753,Best Fit,KETOAN,16,1,1
19388,4.0,1.0,4.0,17.0,17.0,9.0,0.125,0.03125,0.125,0.53125,0.53125,0.28125,-0.63734233,-0.32383087,0.62044173,0.53531545,-0.49409753,0.18845697,0.62044173,0.53531545,0.085126296,Great Fit,MKT,19,2,2
22394,7.0,22.0,8.0,6.0,15.0,17.0,0.21875,0.6875,0.25,0.1875,0.46875,0.53125,0.7398417,0.7723769,0.4631594,0.30617777,-0.33613014,0.694136,0.7723769,0.7398417,0.03253524,Best Fit,ATTT,24,1,3
18995,16.0,10.0,3.0,25.0,5.0,23.0,0.5,0.3125,0.09375,0.78125,0.15625,0.71875,0.20424312,0.35287765,-0.200341,0.1265522,-0.5558002,0.33112624,0.35287765,0.33112624,0.021751417,Good Fit,ATTT,54,1,2
4433,13.0,18.0,5.0,6.0,11.0,12.0,0.40625,0.5625,0.15625,0.1875,0.34375,0.375,0.78507906,0.8076223,0.033496425,0.052949913,-0.46034053,0.3792489,0.8076223,0.78507906,0.02254326,Best Fit,ATTT,28,1,2
21427,18.0,16.0,7.0,3.0,5.0,16.0,0.5625,0.5,0.21875,0.09375,0.15625,0.5,0.8412706,0.763988,-0.37765536,-0.039630324,-0.03682344,0.26509964,0.8412706,0.763988,0.0772826,Best Fit,CNTT,39,1,3
9983,1.0,1.0,5.0,11.0,18.0,8.0,0.03125,0.03125,0.15625,0.34375,0.5625,0.25,-0.5906882,-0.2913244,0.84523267,0.6791509,-0.33695728,0.29382485,0.84523267,0.6791509,0.16608176,Best Fit,MKT,18,2,2
17024,13.0,21.0,15.0,22.0,19.0,21.0,0.40625,0.65625,0.46875,0.6875,0.59375,0.65625,0.23943602,0.38777357,0.47624975,0.2748883,-0.6568848,0.62870526,0.62870526,0.47624975,0.15245554,Great Fit,KETOAN,33,2,3
16470,2.0,0.0,4.0,19.0,12.0,20.0,0.0625,0.0,0.125,0.59375,0.375,0.625,-0.20229667,0.069300845,0.49271128,0.63434774,-0.4223759,0.5631036,0.63434774,0.5631036,0.07124408,Great Fit,TMDT,23,2,4
29370,4.0,5.0,11.0,9.0,12.0,30.0,0.125,0.15625,0.34375,0.28125,0.375,0.9375,0.2881587,0.44448107,0.49443474,0.7566887,-0.032513,0.8303487,0.8303487,0.7566887,0.07365994,Best Fit,KETOAN,17,2,1
21778,14.0,12.0,30.0,18.0,13.0,17.0,0.4375,0.375,0.9375,0.5625,0.40625,0.53125,-0.3690996,-0.5956919,-0.25686,-0.27758044,0.86886674,-0.36337328,0.86886674,-0.25686,1.1257267,Best Fit,TTDPT,19,1,2
3894,17.0,24.0,17.0,16.0,12.0,23.0,0.53125,0.75,0.53125,0.5,0.375,0.71875,0.9360291,0.78360295,-0.28827223,-0.164545,-0.05238789,0.46633622,0.9360291,0.78360295,0.15242617,Best Fit,CNTT,23,2,2
17722,14.0,24.0,28.0,11.0,16.0,14.0,0.4375,0.75,0.875,0.34375,0.5,0.4375,0.16317588,-0.15663396,-0.16063899,-0.44627002,0.72459763,-0.26790407,0.72459763,0.16317588,0.56142175,Great Fit,TTDPT,23,2,2
23320,0.0,2.0,0.0,14.0,23.0,15.0,0.0,0.0625,0.0,0.4375,0.71875,0.46875,-0.29839405,0.055948332,0.87938136,0.8124668,-0.5811361,0.57326555,0.87938136,0.8124668,0.06691456,Best Fit,MKT,15,1,1
18384,1.0,2.0,6.0,2.0,3.0,10.0,0.03125,0.0625,0.1875,0.0625,0.09375,0.3125,0.3126401,0.33523047,0.32744533,0.5500999,0.3049684,0.67047685,0.67047685,0.5500999,0.12037695,Great Fit,KETOAN,28,2,3
8942,4.0,16.0,2.0,17.0,13.0,19.0,0.125,0.5,0.0625,0.53125,0.40625,0.59375,0.37785798,0.5914337,0.49006087,0.43243337,-0.7904351,0.7662202,0.7662202,0.5914337,0.17478652,Best Fit,KETOAN,16,2,1
28467,7.0,6.0,9.0,11.0,15.0,7.0,0.21875,0.1875,0.28125,0.34375,0.46875,0.21875,-0.7966597,-0.5654869,0.682619,0.42779532,-0.18486084,-0.07024983,0.682619,0.42779532,0.25482368,Great Fit,MKT,15,1,2
3267,20.0,18.0,13.0,17.0,13.0,18.0,0.625,0.5625,0.40625,0.53125,0.40625,0.5625,0.5965543,0.60025245,-0.5565879,-0.20226967,-0.42430723,0.111566536,0.60025245,0.5965543,0.0036981697,Good Fit,ATTT,35,1,2
20254,10.0,10.0,18.0,11.0,11.0,9.0,0.3125,0.3125,0.5625,0.34375,0.34375,0.28125,-0.4855287,-0.7372369,-0.19254538,-0.3924748,0.88878566,-0.5631163,0.88878566,-0.19254538,1.081331,Best Fit,TTDPT,17,2,2
1372,5.0,9.0,13.0,14.0,16.0,13.0,0.15625,0.28125,0.40625,0.4375,0.5,0.40625,-0.4584904,-0.29627082,0.7695011,0.5161842,-0.062072113,0.3464764,0.7695011,0.5161842,0.25331688,Best Fit,MKT,22,1,2
23189,15.0,5.0,5.0,15.0,16.0,21.0,0.46875,0.15625,0.15625,0.46875,0.5,0.65625,-0.03930344,0.30249447,0.39838454,0.7758217,-0.5265489,0.55605114,0.7758217,0.55605114,0.21977061,Best Fit,TMDT,19,1,2
23756,1.0,8.0,3.0,11.0,19.0,22.0,0.03125,0.25,0.09375,0.34375,0.59375,0.6875,0.13398601,0.43627635,0.8639019,0.88389,-0.5232687,0.88527834,0.88527834,0.88389,0.0013883623,Best Fit,KETOAN,14,2,1
21730,6.0,17.0,22.0,8.0,4.0,9.0,0.1875,0.53125,0.6875,0.25,0.125,0.28125,0.22105046,-0.14018081,-0.37666035,-0.59038717,0.7154254,-0.25514692,0.7154254,0.22105046,0.4943749,Great Fit,TTDPT,24,1,3
14811,13.0,22.0,18.0,22.0,19.0,23.0,0.40625,0.6875,0.5625,0.6875,0.59375,0.71875,0.32329723,0.3890806,0.43804884,0.24965155,-0.3843296,0.6681698,0.6681698,0.43804884,0.23012096,Great Fit,KETOAN,18,1,2
15204,18.0,20.0,18.0,18.0,16.0,20.0,0.5625,0.625,0.5625,0.5625,0.5,0.625,0.87984985,0.7252482,-0.36571813,-0.20385496,-0.04357567,0.42499658,0.87984985,0.7252482,0.15460166,Best Fit,CNTT,48,2,3
8963,7.0,11.0,7.0,13.0,22.0,8.0,0.21875,0.34375,0.21875,0.40625,0.6875,0.25,-0.43711236,-0.17559779,0.79478645,0.46134326,-0.5180815,0.16662145,0.79478645,0.46134326,0.33344322,Best Fit,MKT,17,2,2
20700,16.0,16.0,14.0,16.0,18.0,18.0,0.5,0.5,0.4375,0.5,0.5625,0.5625,0.2204908,0.57657707,0.7333421,0.87138003,-0.72819227,0.7930226,0.87138003,0.7930226,0.07835749,Best Fit,TMDT,18,1,3
15408,4.0,2.0,12.0,11.0,22.0,12.0,0.125,0.0625,0.375,0.34375,0.6875,0.375,-0.60556024,-0.36536723,0.8291907,0.70695674,-0.019970935,0.25200903,0.8291907,0.70695674,0.12223393,Best Fit,MKT,18,2,2
26066,20.0,6.0,4.0,9.0,15.0,22.0,0.625,0.1875,0.125,0.28125,0.46875,0.6875,0.2239085,0.4917154,0.21276395,0.6900005,-0.3743295,0.50083953,0.6900005,0.50083953,0.18916093,Great Fit,TMDT,31,1,2
13168,15.0,24.0,12.0,14.0,10.0,23.0,0.46875,0.75,0.375,0.4375,0.3125,0.71875,0.960427,0.89510924,-0.15279539,-0.02154356,-0.2904345,0.5909333,0.960427,0.89510924,0.06531772,Best Fit,CNTT,40,2,4
6647,5.0,9.0,4.0,10.0,11.0,13.0,0.15625,0.28125,0.125,0.3125,0.34375,0.40625,0.26799083,0.5623724,0.71895516,0.7256664,-0.7394105,0.87479824,0.87479824,0.7256664,0.14913183,Best Fit,KETOAN,31,1,2
27781,0.0,9.0,18.0,2.0,2.0,0.0,0.0,0.28125,0.5625,0.0625,0.0625,0.0,-0.08553448,-0.4179229,-0.24195132,-0.54584897,0.7985148,-0.42252043,0.7985148,-0.08553448,0.88404924,Best Fit,TTDPT,39,1,3
6891,3.0,15.0,22.0,9.0,4.0,0.0,0.09375,0.46875,0.6875,0.28125,0.125,0.0,-0.13911885,-0.47745815,-0.3510855,-0.7191808,0.6509932,-0.54468405,0.6509932,-0.13911885,0.7901121,Great Fit,TTDPT,19,2,2
24060,0.0,0.0,20.0,13.0,2.0,2.0,0.0,0.0,0.625,0.40625,0.0625,0.0625,-0.57932043,-0.7666528,-0.2248795,-0.38365474,0.6512128,-0.48132852,0.6512128,-0.2248795,0.8760923,Great Fit,TTDPT,16,2,1
21224,16.0,24.0,26.0,11.0,14.0,15.0,0.5,0.75,0.8125,0.34375,0.4375,0.46875,0.323048,-0.02343016,-0.31933627,-0.5178794,0.7107611,-0.2611498,0.7107611,0.323048,0.38771304,Great Fit,TTDPT,39,2,3
18931,7.0,28.0,3.0,9.0,10.0,26.0,0.21875,0.875,0.09375,0.28125,0.3125,0.8125,0.88742775,0.92792434,0.22260655,0.24052034,-0.48170182,0.7783598,0.92792434,0.88742775,0.040496558,Best Fit,ATTT,21,2,2
3140,3.0,5.0,6.0,18.0,16.0,10.0,0.09375,0.15625,0.1875,0.5625,0.5,0.3125,-0.55479485,-0.28306487,0.6250961,0.44643393,-0.50884503,0.23855713,0.6250961,0.44643393,0.17866212,Great Fit,MKT,20,2,2
3813,11.0,14.0,9.0,8.0,14.0,15.0,0.34375,0.4375,0.28125,0.25,0.4375,0.46875,0.6629281,0.8190329,0.5799905,0.6401248,-0.37670863,0.79985726,0.8190329,0.79985726,0.01917565,Best Fit,ATTT,19,1,2
3870,15.0,20.0,22.0,5.0,13.0,16.0,0.46875,0.625,0.6875,0.15625,0.40625,0.5,0.4799641,0.21778244,-0.14918806,-0.18296972,0.6728672,0.0035729702,0.6728672,0.4799641,0.19290306,Great Fit,TTDPT,37,1,3
